GID,AGE,INDIVIDUAL_NAME,QUALITY,SEX,SPECIES,VIEW_POINT,CONTRIBUTOR,tags
6601,infant,____,poor,UNKNOWN NAME,zebra_plains,frontleft,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'field', 'animal', 'mammal', 'zebra', 'grassy', 'standing', 'green', 'open']"
6602,infant,____,ok,UNKNOWN NAME,zebra_plains,backleft,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'animal', 'outdoor', 'mammal', 'field', 'standing']"
6603,adult,IBEIS_PZ_0067,good,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'grassy']"
6607,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['zebra', 'animal', 'mammal', 'outdoor', 'standing']"
6613,infant,____,poor,UNKNOWN NAME,zebra_plains,right,NNP GZC Car '6RED' Person 'B',"['animal', 'zebra', 'grass', 'mammal', 'outdoor', 'standing']"
6614,infant,____,poor,UNKNOWN NAME,zebra_plains,right,NNP GZC Car '6RED' Person 'B',"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'standing', 'field']"
6616,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['animal', 'zebra', 'outdoor', 'grass', 'mammal', 'standing']"
6617,"infant,infant","____,____","poor,junk","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","right,right","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'standing']"
6628,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'animal', 'field', 'mammal', 'tall', 'open', 'grassy']"
6629,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'tall']"
6630,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'grassy', 'green', 'tall']"
6631,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'tall', 'grassy']"
6632,adult,IBEIS_PZ_1732,good,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['outdoor', 'grass', 'zebra', 'sky', 'animal', 'field', 'mammal', 'walking', 'grassy']"
6633,adult,IBEIS_PZ_1732,good,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['outdoor', 'zebra', 'grass', 'sky', 'animal', 'field', 'mammal', 'walking', 'grassy']"
6634,adult,IBEIS_PZ_0169,ok,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'field', 'zebra', 'animal', 'sky', 'mammal', 'grassy', 'standing', 'tall', 'open']"
6635,infant,IBEIS_PZ_0884,ok,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'grassy', 'tall', 'standing', 'open']"
6636,adult,IBEIS_PZ_0885,ok,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'animal', 'sky', 'mammal', 'grassy', 'tall', 'standing', 'group']"
6637,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'mammal', 'tall', 'standing', 'grassy', 'group']"
6638,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'sky', 'field', 'mammal', 'tree', 'animal', 'tall', 'grassy']"
6639,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'field', 'tree', 'sky', 'animal', 'mammal', 'tall', 'standing', 'grassy']"
6640,infant,IBEIS_PZ_0884,ok,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'field', 'sky', 'animal', 'zebra', 'mammal', 'tall', 'grassy', 'open']"
6641,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'sky', 'mammal', 'animal', 'standing', 'tall', 'group', 'grassy', 'wild']"
6642,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'field', 'sky', 'animal', 'mammal', 'tall', 'grassy', 'group', 'open']"
6643,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'sky', 'mammal', 'animal', 'tall', 'standing', 'grassy', 'group']"
6645,"infant,infant","____,____","poor,poor","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'outdoor', 'zebra', 'sky', 'field', 'tree', 'animal', 'mammal', 'tall', 'standing', 'grassy']"
6646,"infant,infant","IBEIS_PZ_1808,____","ok,poor","UNKNOWN SEX,UNKNOWN NAME","zebra_plains,zebra_plains","frontleft,frontleft","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'outdoor', 'zebra', 'field', 'sky', 'animal', 'mammal', 'tall', 'standing', 'grassy', 'group']"
6647,"infant,infant","____,____","poor,junk","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","left,frontleft","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'tall', 'group', 'grassy', 'herd', 'open']"
6648,"infant,adult,infant","____,IBEIS_PZ_0885,____","poor,good,junk","UNKNOWN NAME,Male,UNKNOWN NAME","zebra_plains,zebra_plains,zebra_plains","left,left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'grass', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'tall', 'grassy', 'group']"
6649,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'grassy', 'tall']"
6650,adult,IBEIS_PZ_0885,ok,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'tall', 'grassy']"
6652,adult,IBEIS_PZ_1781,good,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['outdoor', 'ground', 'zebra', 'animal', 'grass', 'sky', 'mammal', 'mountain', 'dirt']"
6653,adult,IBEIS_PZ_1780,excellent,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'animal', 'sky', 'field', 'mammal', 'mountain', 'grassy', 'open']"
6659,"infant,infant","____,____","poor,poor","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field']"
6660,infant,____,junk,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'animal', 'mammal', 'field']"
6661,infant,____,poor,UNKNOWN NAME,zebra_plains,front,NNP GZC Car '6RED' Person 'B',"['animal', 'outdoor', 'grass', 'bird', 'aquatic bird']"
6662,infant,IBEIS_PZ_1798,ok,UNKNOWN SEX,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['outdoor', 'grass', 'water', 'animal', 'zebra', 'mammal']"
6663,"infant,infant","____,____","ok,poor","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","right,right","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'outdoor', 'grass', 'animal', 'mammal', 'field', 'baby', 'mother']"
6664,infant,____,good,UNKNOWN NAME,zebra_plains,right,NNP GZC Car '6RED' Person 'B',"['outdoor', 'zebra', 'animal', 'grass', 'mammal']"
6665,infant,____,good,UNKNOWN NAME,zebra_plains,right,NNP GZC Car '6RED' Person 'B',"['outdoor', 'zebra', 'animal', 'grass', 'mammal', 'field']"
6666,infant,____,good,UNKNOWN NAME,zebra_plains,right,NNP GZC Car '6RED' Person 'B',"['outdoor', 'animal', 'grass', 'mammal', 'zebra', 'field']"
6667,infant,____,good,UNKNOWN NAME,zebra_plains,right,NNP GZC Car '6RED' Person 'B',"['outdoor', 'zebra', 'animal', 'grass', 'mammal']"
6668,infant,____,ok,UNKNOWN NAME,zebra_plains,right,NNP GZC Car '6RED' Person 'B',"['outdoor', 'zebra', 'animal', 'grass', 'mammal', 'field']"
6669,infant,____,ok,UNKNOWN NAME,zebra_plains,right,NNP GZC Car '6RED' Person 'B',"['outdoor', 'zebra', 'grass', 'animal', 'mammal', 'field']"
6670,infant,____,good,UNKNOWN NAME,zebra_plains,right,NNP GZC Car '6RED' Person 'B',"['zebra', 'outdoor', 'animal', 'grass', 'mammal']"
6671,"infant,infant","____,____","ok,poor","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","right,right","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'outdoor', 'animal', 'grass', 'mammal']"
6672,infant,____,poor,UNKNOWN NAME,zebra_plains,right,NNP GZC Car '6RED' Person 'B',"['zebra', 'animal', 'outdoor', 'grass', 'mammal', 'standing']"
6679,infant,____,junk,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'animal', 'tree', 'mammal', 'green', 'grassy', 'open']"
6680,infant,IBEIS_PZ_1777,ok,UNKNOWN SEX,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'grazing', 'grassy', 'open', 'green', 'mountain']"
6681,adult,IBEIS_PZ_0922,ok,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'grassy', 'green', 'open']"
6682,"infant,adult","____,IBEIS_PZ_0722","poor,good","UNKNOWN NAME,Female","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'outdoor', 'grass', 'field', 'tree', 'animal', 'mammal', 'grassy', 'green', 'wild']"
6683,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'field', 'animal', 'grassy', 'mammal', 'open', 'green', 'group']"
6684,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'mountain', 'grassy', 'green', 'open']"
6685,infant,____,ok,UNKNOWN NAME,zebra_plains,backleft,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'field', 'animal', 'grassy', 'mammal', 'green', 'tall']"
6686,adult,IBEIS_PZ_1811,ok,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'grassy', 'open']"
6687,adult,IBEIS_PZ_0754,ok,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'tree', 'animal', 'mammal', 'field', 'grazing', 'green', 'grassy', 'wild']"
6688,adult,IBEIS_PZ_0722,good,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'grassy', 'open']"
6689,adult,IBEIS_PZ_1810,excellent,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grassy']"
6690,"infant,adult","IBEIS_PZ_1743,IBEIS_PZ_1744","ok,good","UNKNOWN SEX,Female","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grassy', 'open']"
6691,"infant,infant","____,IBEIS_PZ_1815","junk,good","UNKNOWN NAME,UNKNOWN SEX","zebra_plains,zebra_plains","right,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'grass', 'outdoor', 'mammal', 'field', 'animal', 'tree', 'group']"
6692,"juveniles- two year old,adult","IBEIS_PZ_1767,IBEIS_PZ_1742","ok,ok","UNKNOWN SEX,Male","zebra_plains,zebra_plains","frontleft,frontleft","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'outdoor', 'zebra', 'field', 'animal', 'standing', 'mammal', 'grassy']"
6693,"juveniles- two year old,infant","IBEIS_PZ_1767,____","ok,poor","UNKNOWN SEX,UNKNOWN NAME","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'outdoor', 'field', 'animal', 'sky', 'mammal', 'grassy', 'zebra', 'open', 'green']"
6694,adult,IBEIS_PZ_1742,ok,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'field', 'animal', 'sky', 'mammal', 'zebra', 'grassy', 'open', 'tall']"
6695,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'grassy']"
6697,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'grassy', 'wild']"
6698,adult,IBEIS_PZ_1742,good,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'field', 'animal', 'sky', 'mammal', 'grassy', 'open']"
6699,adult,IBEIS_PZ_1753,ok,UNKNOWN SEX,zebra_plains,frontleft,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'grassy']"
6700,infant,IBEIS_PZ_1758,ok,UNKNOWN SEX,zebra_plains,frontleft,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'grassy']"
6701,"infant,infant","____,____","poor,poor","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'outdoor', 'animal', 'field', 'sky', 'mammal', 'green', 'tall', 'zebra', 'grassy', 'open']"
6702,"infant,infant","____,____","poor,poor","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'green', 'herd', 'tall', 'grassy', 'open']"
6703,"infant,infant","IBEIS_PZ_1758,____","ok,poor","UNKNOWN SEX,UNKNOWN NAME","zebra_plains,zebra_plains","frontleft,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'outdoor', 'field', 'zebra', 'sky', 'animal', 'mammal', 'green', 'grassy', 'tall', 'open']"
6704,"adult,infant","IBEIS_PZ_0755,____","ok,poor","Female,UNKNOWN NAME","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'green', 'grassy']"
6705,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'standing']"
6706,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grassy']"
6707,"adult,adult","IBEIS_PZ_0722,IBEIS_PZ_0937","good,ok","Female,Female","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'grassy', 'wild']"
6708,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'field', 'animal', 'mammal', 'mountain', 'zebra', 'grassy']"
6709,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'field', 'mammal']"
6711,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'field', 'animal', 'mammal']"
6712,"infant,adult","____,IBEIS_PZ_0937","poor,ok","UNKNOWN NAME,Female","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'field', 'animal', 'gallinaceous bird', 'grassy', 'green', 'mammal']"
6713,"infant,adult","____,IBEIS_PZ_0937","poor,ok","UNKNOWN NAME,Female","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'grass', 'outdoor', 'field', 'animal', 'gallinaceous bird', 'mammal', 'grassy']"
6714,"adult,adult","IBEIS_PZ_0755,IBEIS_PZ_0937","ok,ok","Female,Female","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'gallinaceous bird', 'grassy', 'green']"
6715,"infant,adult","____,IBEIS_PZ_0937","poor,ok","UNKNOWN NAME,Female","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grassy', 'green', 'wild']"
6716,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'animal', 'tree', 'mammal', 'field', 'standing', 'grassy']"
6717,adult,IBEIS_PZ_1745,ok,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['zebra', 'grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'standing', 'group', 'grassy']"
6718,"adult,infant","IBEIS_PZ_1745,____","ok,poor","Female,UNKNOWN NAME","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'grass', 'outdoor', 'animal', 'sky', 'mammal', 'field', 'standing', 'group']"
6719,infant,____,junk,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'zebra', 'animal', 'sky', 'outdoor', 'mammal', 'standing', 'field', 'group']"
6720,adult,IBEIS_PZ_0875,good,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'grazing', 'standing', 'grassy', 'green', 'tall']"
6721,"infant,infant","____,____","junk,ok","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","left,backleft","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'sky', 'animal', 'mammal', 'field', 'standing', 'grassy', 'wild', 'group']"
6722,infant,____,ok,UNKNOWN NAME,zebra_plains,back,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'field', 'animal', 'mammal', 'grassy']"
6723,adult,IBEIS_PZ_0955,good,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'animal', 'field', 'mammal', 'zebra', 'grassy', 'green', 'open']"
6724,juveniles- two year old,IBEIS_PZ_0996,good,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'field', 'tree', 'mammal', 'grassy', 'open']"
6725,infant,____,excellent,UNKNOWN NAME,zebra_plains,backleft,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'grassy']"
6726,infant,____,excellent,UNKNOWN NAME,zebra_plains,backleft,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'grassy']"
6727,"infant,infant","____,IBEIS_PZ_1731","ok,ok","UNKNOWN NAME,Female","zebra_plains,zebra_plains","right,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'sky', 'animal', 'field', 'mammal']"
6728,"infant,infant","____,IBEIS_PZ_1731","poor,ok","UNKNOWN NAME,Female","zebra_plains,zebra_plains","backright,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'sky', 'animal', 'field', 'mammal']"
6729,"infant,infant","____,IBEIS_PZ_1731","ok,ok","UNKNOWN NAME,Female","zebra_plains,zebra_plains","backright,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'sky', 'animal', 'field', 'mammal']"
6730,infant,____,poor,UNKNOWN NAME,zebra_plains,frontright,NNP GZC Car '6RED' Person 'B',"['tree', 'outdoor', 'grass', 'zebra', 'mammal', 'sky', 'field', 'animal', 'grassy', 'wild']"
6731,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['tree', 'outdoor', 'zebra', 'grass', 'mammal', 'animal', 'field', 'standing', 'wild', 'grassy']"
6732,adult,IBEIS_PZ_0875,ok,Male,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['outdoor', 'grass', 'zebra', 'tree', 'animal', 'field', 'mammal', 'grazing', 'standing', 'grassy']"
6733,"infant,infant","____,____","poor,good","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","left,right","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'grass', 'tree', 'outdoor', 'sky', 'animal', 'field', 'mammal']"
6734,infant,IBEIS_PZ_1786,ok,UNKNOWN SEX,zebra_plains,frontleft,NNP GZC Car '6RED' Person 'B',"['zebra', 'grass', 'outdoor', 'animal', 'sky', 'tree', 'field', 'mammal', 'standing', 'group', 'grassy']"
6735,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['zebra', 'outdoor', 'grass', 'animal', 'field', 'mammal', 'standing', 'grassy']"
6736,"adult,infant","IBEIS_PZ_1799,____","ok,junk","Male,UNKNOWN NAME","zebra_plains,zebra_plains","left,backright","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'mammal', 'grassy', 'green']"
6737,infant,____,poor,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'standing', 'grassy', 'green', 'baby', 'zebra']"
6738,"infant,infant","IBEIS_PZ_1776,____","ok,ok","UNKNOWN SEX,UNKNOWN NAME","zebra_plains,zebra_plains","left,back","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'grass', 'outdoor', 'tree', 'field', 'sky', 'animal', 'mammal', 'grassy', 'group', 'tall']"
6739,"adult,adult","IBEIS_PZ_1789,IBEIS_PZ_1733","ok,good","Female,Male","zebra_plains,zebra_plains","left,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'tree', 'grassy']"
6740,"infant,adult","____,IBEIS_PZ_1733","ok,ok","UNKNOWN NAME,Male","zebra_plains,zebra_plains","backleft,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'tree', 'grassy']"
6741,adult,IBEIS_PZ_0970,ok,Female,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['grass', 'outdoor', 'zebra', 'tree', 'animal', 'mammal', 'field', 'grassy']"
6742,"infant,adult","____,IBEIS_PZ_1733","ok,excellent","UNKNOWN NAME,Male","zebra_plains,zebra_plains","backleft,left","NNP GZC Car '6RED' Person 'B',NNP GZC Car '6RED' Person 'B'","['grass', 'outdoor', 'zebra', 'mammal', 'animal', 'sky', 'field', 'grassy']"
6743,infant,____,junk,UNKNOWN NAME,zebra_plains,left,NNP GZC Car '6RED' Person 'B',"['zebra', 'grass', 'outdoor', 'tree', 'field', 'animal', 'mammal', 'grazing', 'herd', 'grassy', 'group']"
