ANNOTATION_ID,NID,NAME,SPECIES,SEX,AGE_MONTHS,EXEMPLAR_FLAG,IMAGE_QUALITY,IMAGE_YAW
10448,307,IBEIS_PZ_0034,zebra_plains,Male,adult,0,poor,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10449,318,IBEIS_PZ_0045,zebra_plains,UNKNOWN SEX,infant,0,poor,backleft,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
9251,-9251,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '1PURPLE', Person 'B'"
10458,455,IBEIS_PZ_0182,zebra_plains,Male,adult,0,ok,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10459,296,IBEIS_PZ_0023,zebra_plains,Female,adult,0,junk,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10460,299,IBEIS_PZ_0026,zebra_plains,Male,adult,0,poor,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10466,513,IBEIS_PZ_0240,zebra_plains,Male,adult,0,poor,back,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14567,741,IBEIS_PZ_0468,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
10472,285,IBEIS_PZ_0012,zebra_plains,Female,adult,0,ok,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14569,1552,IBEIS_PZ_1279,zebra_plains,Female,adult,0,poor,backleft,"NNP GZC Car '1PURPLE', Person 'B'"
14570,727,IBEIS_PZ_0454,zebra_plains,Female,infant,0,poor,left,"NNP GZC Car '1PURPLE', Person 'B'"
18667,674,IBEIS_PZ_0401,zebra_plains,Female,juveniles- two year old,0,good,left,"NNP GZC Car '2RED', Person 'A'"
14572,1492,IBEIS_PZ_1219,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
10478,314,IBEIS_PZ_0041,zebra_plains,Female,juveniles - one year old,1,ok,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10479,489,IBEIS_PZ_0216,zebra_plains,Male,adult,0,ok,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
18676,-18676,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'B'"
14582,628,IBEIS_PZ_0355,zebra_plains,Male,adult,0,excellent,frontleft,"NNP GZC Car '1PURPLE', Person 'D'"
10487,323,IBEIS_PZ_0050,zebra_plains,Female,adult,1,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14585,1563,IBEIS_PZ_1290,zebra_plains,Male,juveniles - one year old,1,good,left,"NNP GZC Car '1PURPLE', Person 'A'"
14590,1515,IBEIS_PZ_1242,zebra_plains,Female,juveniles - one year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
10499,329,IBEIS_PZ_0056,zebra_plains,Female,juveniles- two year old,0,ok,backleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
18692,-18692,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '2RED', Person 'D'"
10501,330,IBEIS_PZ_0057,zebra_plains,Male,adult,0,ok,backleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10502,328,IBEIS_PZ_0055,zebra_plains,Male,infant,0,poor,backleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
18699,-18699,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'D'"
14608,696,IBEIS_PZ_0423,zebra_plains,Female,juveniles - one year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
10521,330,IBEIS_PZ_0057,zebra_plains,Male,adult,0,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10522,328,IBEIS_PZ_0055,zebra_plains,Male,infant,0,poor,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10523,331,IBEIS_PZ_0058,zebra_plains,Female,adult,0,good,right,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10524,332,IBEIS_PZ_0059,zebra_plains,UNKNOWN SEX,infant,0,poor,back,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14622,1501,IBEIS_PZ_1228,zebra_plains,Male,juveniles - one year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
14623,1548,IBEIS_PZ_1275,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
10528,333,IBEIS_PZ_0060,zebra_plains,Male,adult,0,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13360,-13360,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '17WHITE', Person 'A'"
14631,1633,IBEIS_PZ_1360,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"NNP GZC Car '1PURPLE', Person 'B'"
14634,1540,IBEIS_PZ_1267,zebra_plains,Female,adult,0,poor,left,"NNP GZC Car '1PURPLE', Person 'B'"
14635,1541,IBEIS_PZ_1268,zebra_plains,Male,adult,0,ok,front,"NNP GZC Car '1PURPLE', Person 'B'"
9489,-9489,____,giraffe_masai,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '15WHITE', Person 'A'"
14637,1686,IBEIS_PZ_1413,zebra_plains,Male,infant,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
14638,1551,IBEIS_PZ_1278,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
14639,1558,IBEIS_PZ_1285,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
14640,1846,IBEIS_PZ_1573,zebra_plains,Female,juveniles- two year old,1,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
14641,1540,IBEIS_PZ_1267,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
14642,1799,IBEIS_PZ_1526,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
18739,-18739,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'C'"
18740,-18740,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '2RED', Person 'C'"
18741,1876,IBEIS_PZ_1603,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '2RED', Person 'C'"
18742,-18742,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '2RED', Person 'C'"
14655,688,IBEIS_PZ_0415,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'A'"
14656,1500,IBEIS_PZ_1227,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'D'"
14657,1540,IBEIS_PZ_1267,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
14658,2165,IBEIS_PZ_1892,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
10635,358,IBEIS_PZ_0085,zebra_plains,Female,adult,0,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13000,1669,IBEIS_PZ_1396,zebra_plains,UNKNOWN SEX,infant,1,good,left,"NNP GZC Car '3PURPLE', Person 'B'"
18763,893,IBEIS_PZ_0620,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '2RED', Person 'A'"
17401,-17401,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '6RED', Person 'B'"
17010,1946,IBEIS_PZ_1673,zebra_plains,Female,infant,1,good,left,"NNP GZC Car '1RED', Person 'A'"
14683,1628,IBEIS_PZ_1355,zebra_plains,Female,infant,1,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
14684,1518,IBEIS_PZ_1245,zebra_plains,Female,adult,0,poor,left,"NNP GZC Car '1PURPLE', Person 'B'"
14696,1553,IBEIS_PZ_1280,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
10603,352,IBEIS_PZ_0079,zebra_plains,Female,adult,0,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10604,338,IBEIS_PZ_0065,zebra_plains,Male,adult,1,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10605,400,IBEIS_PZ_0127,zebra_plains,Male,adult,0,ok,backleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10606,405,IBEIS_PZ_0132,zebra_plains,Female,adult,0,ok,backleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10607,405,IBEIS_PZ_0132,zebra_plains,Female,adult,0,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10608,400,IBEIS_PZ_0127,zebra_plains,Male,adult,0,poor,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14707,1525,IBEIS_PZ_1252,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'B'"
10624,357,IBEIS_PZ_0084,zebra_plains,Female,adult,0,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14728,1718,IBEIS_PZ_1445,zebra_plains,Female,adult,0,poor,left,"NNP GZC Car '1PURPLE', Person 'D'"
10633,410,IBEIS_PZ_0137,zebra_plains,Male,juveniles - one year old,1,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14731,727,IBEIS_PZ_0454,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
14736,2182,IBEIS_PZ_1909,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
14737,1508,IBEIS_PZ_1235,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
14738,1921,IBEIS_PZ_1648,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15427,-15427,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
10720,381,IBEIS_PZ_0108,zebra_plains,Female,juveniles - one year old,1,excellent,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
12697,1190,IBEIS_PZ_0917,zebra_plains,UNKNOWN SEX,infant,0,good,right,"NNP GZC Car '1WHITE', Person 'C'"
14745,1488,IBEIS_PZ_1215,zebra_plains,Female,juveniles- two year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
14746,1546,IBEIS_PZ_1273,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
14751,844,IBEIS_PZ_0571,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'B'"
10658,374,IBEIS_PZ_0101,zebra_plains,Female,adult,0,poor,frontleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10659,362,IBEIS_PZ_0089,zebra_plains,Male,adult,1,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10661,440,IBEIS_PZ_0167,zebra_plains,Female,adult,0,ok,backleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10662,431,IBEIS_PZ_0158,zebra_plains,Female,infant,0,ok,back,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14763,1547,IBEIS_PZ_1274,zebra_plains,Male,juveniles- two year old,0,poor,left,"NNP GZC Car '1PURPLE', Person 'A'"
14764,1554,IBEIS_PZ_1281,zebra_plains,Female,juveniles- two year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'A'"
14773,824,IBEIS_PZ_0551,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
14775,1492,IBEIS_PZ_1219,zebra_plains,Female,juveniles- two year old,0,junk,left,"NNP GZC Car '1PURPLE', Person 'B'"
10681,368,IBEIS_PZ_0095,zebra_plains,Female,adult,0,poor,right,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10682,392,IBEIS_PZ_0119,zebra_plains,UNKNOWN SEX,juveniles - one year old,0,poor,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14781,839,IBEIS_PZ_0566,zebra_plains,Male,juveniles- two year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
14785,1507,IBEIS_PZ_1234,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
10690,390,IBEIS_PZ_0117,zebra_plains,Female,adult,0,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10691,420,IBEIS_PZ_0147,zebra_plains,UNKNOWN SEX,infant,0,ok,right,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14788,1799,IBEIS_PZ_1526,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
14789,1500,IBEIS_PZ_1227,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
10694,439,IBEIS_PZ_0166,zebra_plains,UNKNOWN SEX,infant,0,ok,backleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10695,375,IBEIS_PZ_0102,zebra_plains,Female,infant,0,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10696,435,IBEIS_PZ_0162,zebra_plains,Female,adult,0,poor,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10705,421,IBEIS_PZ_0148,zebra_plains,UNKNOWN SEX,adult,0,ok,right,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10706,380,IBEIS_PZ_0107,zebra_plains,Female,juveniles - one year old,0,ok,frontleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13301,995,IBEIS_PZ_0722,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '12WHITE', Person 'A'"
14806,1640,IBEIS_PZ_1367,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'A'"
10719,385,IBEIS_PZ_0112,zebra_plains,Female,adult,0,poor,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
12632,992,IBEIS_PZ_0719,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '1WHITE', Person 'C'"
10721,382,IBEIS_PZ_0109,zebra_plains,Male,adult,0,poor,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13314,-13314,____,zebra_plains,UNKNOWN NAME,infant,0,excellent,right,"NNP GZC Car '12WHITE', Person 'A'"
10729,383,IBEIS_PZ_0110,zebra_plains,Male,juveniles - one year old,1,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10731,380,IBEIS_PZ_0107,zebra_plains,Female,juveniles - one year old,0,ok,frontleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10732,394,IBEIS_PZ_0121,zebra_plains,Male,adult,0,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10733,378,IBEIS_PZ_0105,zebra_plains,Female,adult,0,ok,frontleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10736,378,IBEIS_PZ_0105,zebra_plains,Female,adult,0,ok,frontleft,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10737,395,IBEIS_PZ_0122,zebra_plains,Male,infant,0,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14834,1528,IBEIS_PZ_1255,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'B'"
13997,2182,IBEIS_PZ_1909,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
10764,380,IBEIS_PZ_0107,zebra_plains,Female,juveniles - one year old,0,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10765,394,IBEIS_PZ_0121,zebra_plains,Male,adult,1,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14863,1566,IBEIS_PZ_1293,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'A'"
10771,372,IBEIS_PZ_0099,zebra_plains,Female,adult,0,ok,right,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10773,386,IBEIS_PZ_0113,zebra_plains,Male,adult,0,poor,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10776,379,IBEIS_PZ_0106,zebra_plains,Male,juveniles - one year old,0,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
18180,1861,IBEIS_PZ_1588,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '2RED', Person 'C'"
14874,1514,IBEIS_PZ_1241,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'A'"
14875,1550,IBEIS_PZ_1277,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'A'"
14876,2165,IBEIS_PZ_1892,zebra_plains,Female,adult,0,poor,left,"NNP GZC Car '1PURPLE', Person 'A'"
14880,1632,IBEIS_PZ_1359,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'B'"
14882,1508,IBEIS_PZ_1235,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
14883,2182,IBEIS_PZ_1909,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
10789,386,IBEIS_PZ_0113,zebra_plains,Male,adult,1,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10790,379,IBEIS_PZ_0106,zebra_plains,Male,juveniles - one year old,1,excellent,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10800,344,IBEIS_PZ_0071,zebra_plains,Male,adult,0,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10801,350,IBEIS_PZ_0077,zebra_plains,Female,adult,0,ok,right,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
18636,-18636,____,zebra_plains,UNKNOWN NAME,infant,0,poor,back,"NNP GZC Car '2RED', Person 'D'"
17503,2068,IBEIS_PZ_1795,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '6RED', Person 'B'"
10677,432,IBEIS_PZ_0159,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
18500,-18500,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '2RED', Person 'B'"
12043,1011,IBEIS_PZ_0738,zebra_plains,UNKNOWN SEX,infant,1,ok,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14545,1552,IBEIS_PZ_1279,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'B'"
10679,1523,IBEIS_PZ_1250,zebra_plains,Female,adult,0,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10831,570,IBEIS_PZ_0297,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10832,537,IBEIS_PZ_0264,zebra_plains,Female,adult,0,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10834,483,IBEIS_PZ_0210,zebra_plains,Male,adult,0,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
13411,-13411,____,zebra_plains,UNKNOWN NAME,infant,0,poor,backright,"NNP GZC Car '10WHITE', Person 'A'"
14935,2169,IBEIS_PZ_1896,zebra_plains,Female,adult,0,excellent,left,"NNP GZC Car '1PURPLE', Person 'D'"
10844,537,IBEIS_PZ_0264,zebra_plains,Female,adult,0,poor,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10846,567,IBEIS_PZ_0294,zebra_plains,Female,juveniles - one year old,1,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10850,476,IBEIS_PZ_0203,zebra_plains,UNKNOWN SEX,infant,0,ok,backleft,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10852,488,IBEIS_PZ_0215,zebra_plains,Female,adult,0,poor,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
9319,-9319,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '7WHITE', Person 'B'"
10862,493,IBEIS_PZ_0220,zebra_plains,Female,adult,0,poor,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10685,355,IBEIS_PZ_0082,zebra_plains,Female,juveniles- two year old,1,excellent,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14962,1566,IBEIS_PZ_1293,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
10867,468,IBEIS_PZ_0195,zebra_plains,Female,adult,0,poor,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10868,460,IBEIS_PZ_0187,zebra_plains,UNKNOWN SEX,juveniles- two year old,0,junk,frontleft,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
12052,1008,IBEIS_PZ_0735,zebra_plains,Male,adult,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14971,1516,IBEIS_PZ_1243,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
10877,487,IBEIS_PZ_0214,zebra_plains,Male,adult,0,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14974,1493,IBEIS_PZ_1220,zebra_plains,Female,juveniles- two year old,0,good,frontleft,"NNP GZC Car '1PURPLE', Person 'D'"
16149,-16149,____,zebra_plains,UNKNOWN NAME,infant,0,poor,backleft,"NNP GZC Car '13WHITE', Person 'A'"
10880,376,IBEIS_PZ_0103,zebra_plains,Female,adult,0,poor,backleft,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14978,1697,IBEIS_PZ_1424,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
14979,1384,IBEIS_PZ_1111,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'B'"
14981,1976,IBEIS_PZ_1703,zebra_plains,Female,adult,0,ok,backleft,"NNP GZC Car '1PURPLE', Person 'A'"
14982,1539,IBEIS_PZ_1266,zebra_plains,Female,juveniles - one year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'A'"
17876,-17876,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '6RED', Person 'B'"
10893,555,IBEIS_PZ_0282,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10896,552,IBEIS_PZ_0279,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10008,273,NNP_GIRM_0151,giraffe_masai,Male,adult,0,ok,left,"NNP GZC Car '2RED', Person 'D'"
10898,551,IBEIS_PZ_0278,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10692,355,IBEIS_PZ_0082,zebra_plains,Female,juveniles- two year old,1,good,left,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15002,1547,IBEIS_PZ_1274,zebra_plains,Male,juveniles- two year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
15003,1554,IBEIS_PZ_1281,zebra_plains,Female,juveniles- two year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
15004,1502,IBEIS_PZ_1229,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15005,1563,IBEIS_PZ_1290,zebra_plains,Male,juveniles - one year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
10912,540,IBEIS_PZ_0267,zebra_plains,Female,adult,1,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10915,470,IBEIS_PZ_0197,zebra_plains,Female,adult,0,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10916,469,IBEIS_PZ_0196,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10917,495,IBEIS_PZ_0222,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10921,511,IBEIS_PZ_0238,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
15021,1496,IBEIS_PZ_1223,zebra_plains,Female,juveniles - one year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
15022,1553,IBEIS_PZ_1280,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
17526,2027,IBEIS_PZ_1754,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '6RED', Person 'B'"
15052,650,IBEIS_PZ_0377,zebra_plains,Female,adult,1,excellent,left,"NNP GZC Car '1PURPLE', Person 'D'"
13432,-13432,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '10WHITE', Person 'A'"
