GID,Shares,Not Shares,Total,Proportion,tags
2020,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'dry', 'brown', 'group']"
467,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'sky', 'tall', 'mammal', 'standing', 'dry', 'grassy', 'group']"
8098,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'open', 'zebra', 'grassy', 'dry']"
4623,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'grassy', 'group', 'open']"
4615,2,8,10,20.0,"['sky', 'outdoor', 'grass', 'field', 'open', 'group']"
5648,2,8,10,20.0,"['tree', 'outdoor', 'plant']"
2808,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'tree', 'field', 'standing', 'plant', 'tall', 'grassy']"
565,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'tree', 'field', 'animal', 'mammal', 'grazing', 'standing', 'eating', 'green', 'lone', 'grassy']"
8076,2,8,10,20.0,"['grass', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'standing', 'herd', 'grassy', 'group', 'open']"
4887,4,16,20,20.0,"['grass', 'outdoor', 'sky', 'field', 'tall', 'animal', 'mammal', 'grassy']"
8081,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'herd', 'group', 'grassy', 'open']"
2200,2,8,10,20.0,"['grass', 'sky', 'outdoor']"
4881,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'tall', 'animal', 'walking', 'dry']"
1168,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'tall', 'standing', 'mammal', 'group', 'grassy']"
8254,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing']"
909,2,8,10,20.0,"['outdoor', 'grass', 'sky', 'tree', 'field', 'plant']"
965,4,16,20,20.0,"['grass', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'tall', 'zebra']"
4918,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'field', 'sky', 'animal', 'mammal', 'tall', 'standing', 'dry', 'grassy', 'group']"
558,2,8,10,20.0,"['zebra', 'outdoor', 'grass', 'tree', 'field', 'mammal', 'animal', 'standing', 'group', 'green', 'wild', 'grassy']"
5279,2,8,10,20.0,"['outdoor', 'sky', 'tree', 'ground', 'road', 'dirt', 'grass', 'path', 'trail', 'nature']"
560,2,8,10,20.0,"['grass', 'sky', 'outdoor', 'field', 'animal', 'mammal', 'grassy', 'group', 'wild', 'green']"
4992,2,8,10,20.0,"['grass', 'outdoor', 'animal', 'giraffe', 'field', 'mammal', 'tall', 'walking', 'grassy', 'bushes', 'wild']"
1171,2,8,10,20.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'standing', 'animal', 'mammal', 'tall', 'dry', 'group', 'grassy', 'open']"
9090,2,8,10,20.0,"['grass', 'outdoor', 'field', 'zebra', 'animal', 'sky', 'mammal', 'tall', 'grassy', 'open']"
5071,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'tree', 'animal', 'mammal', 'field', 'standing']"
1003,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'tall', 'animal', 'mammal', 'standing', 'grassy', 'dry']"
101,2,8,10,20.0,"['grass', 'outdoor', 'field', 'animal', 'mammal', 'brown', 'grassy', 'open', 'tall']"
977,2,8,10,20.0,"['outdoor', 'tree', 'grass', 'sky', 'mammal', 'animal', 'zebra', 'path', 'dirt']"
974,4,16,20,20.0,"['outdoor', 'tree', 'sky', 'grass', 'dirt']"
5139,2,8,10,20.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing']"
991,2,8,10,20.0,"['grass', 'outdoor', 'field', 'tall', 'mammal', 'group']"
5146,2,8,10,20.0,"['outdoor', 'grass', 'sky', 'field', 'tall']"
920,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'open', 'plain', 'dry']"
9382,2,8,10,20.0,"['zebra', 'grass', 'outdoor', 'field', 'sky', 'animal', 'group', 'tall', 'grassy', 'herd', 'mammal', 'standing', 'wild', 'plain', 'open']"
5231,2,8,10,20.0,"['grass', 'outdoor', 'zebra', 'field', 'mammal', 'animal', 'standing', 'dry', 'tall', 'lone']"
1123,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'animal', 'field', 'mammal']"
5214,2,8,10,20.0,"['outdoor', 'tree', 'grass', 'zebra', 'animal', 'mammal', 'standing', 'field', 'group']"
919,2,8,10,20.0,"['grass', 'outdoor', 'sky', 'field', 'dry', 'open', 'mammal']"
4893,4,16,20,20.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'tall', 'mammal', 'standing', 'grassy']"
502,2,8,10,20.0,"['outdoor', 'grass', 'sky', 'giraffe', 'tree', 'animal', 'mammal', 'field', 'tall']"
9228,2,8,10,20.0,"['grass', 'outdoor', 'field', 'giraffe', 'grassy']"
5197,2,8,10,20.0,"['outdoor', 'grass', 'giraffe', 'tree', 'animal', 'field', 'mammal', 'standing', 'wild', 'grassy', 'tall']"
1091,2,8,10,20.0,"['outdoor', 'abstract']"
1087,2,8,10,20.0,['outdoor']
8341,7,33,40,17.5,"['grass', 'outdoor', 'animal', 'field', 'mammal', 'hyena', 'grassy']"
8566,3,17,20,15.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'tall', 'mammal', 'dry', 'standing', 'brown', 'grassy']"
8003,3,17,20,15.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'group', 'wild', 'grassy']"
372,6,34,40,15.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'grassy']"
4979,3,17,20,15.0,"['grass', 'outdoor', 'zebra', 'tree', 'field', 'animal', 'mammal', 'antelope', 'tall', 'wild', 'standing', 'herd', 'brown', 'bushes']"
4977,3,17,20,15.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'tall', 'mountain', 'standing', 'herd']"
954,3,17,20,15.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'standing', 'tall', 'mammal', 'group', 'herd', 'grassy']"
5178,3,17,20,15.0,"['zebra', 'grass', 'outdoor', 'sky', 'animal', 'mammal', 'field', 'mountain', 'standing', 'group']"
4895,3,17,20,15.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'tall', 'standing']"
1959,1,7,8,12.5,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'dry', 'standing', 'grassy', 'open', 'group']"
1583,1,7,8,12.5,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'open', 'grassy']"
3187,1,8,9,11.11111111111111,"['outdoor', 'grass', 'sky']"
7760,1,8,9,11.11111111111111,"['grass', 'sky', 'outdoor', 'field', 'tall', 'standing', 'grassy', 'dry', 'plant']"
8037,1,8,9,11.11111111111111,"['grass', 'outdoor', 'sky', 'field', 'animal', 'standing', 'mammal', 'zebra', 'group', 'grassy']"
3272,1,8,9,11.11111111111111,"['tree', 'zebra', 'outdoor', 'grass', 'animal', 'mammal', 'field', 'standing']"
2714,1,8,9,11.11111111111111,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'grassy', 'dry', 'group']"
7742,1,8,9,11.11111111111111,"['outdoor', 'zebra', 'grass', 'standing', 'field', 'animal', 'mammal', 'group', 'tall', 'dry']"
5501,1,8,9,11.11111111111111,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'standing', 'grassy', 'green', 'group', 'open']"
1957,2,16,18,11.11111111111111,"['grass', 'zebra', 'outdoor', 'field', 'mammal', 'animal', 'standing', 'dry', 'group', 'grassy', 'open', 'tall', 'wild']"
3235,1,8,9,11.11111111111111,"['tree', 'grass', 'outdoor', 'zebra', 'animal', 'mammal', 'standing', 'field']"
8347,3,26,29,10.344827586206897,"['giraffe', 'tree', 'outdoor', 'animal', 'standing', 'mammal', 'grass', 'tall']"
983,2,18,20,10.0,"['giraffe', 'grass', 'outdoor', 'sky', 'standing', 'field', 'animal', 'mammal', 'tall', 'grassy']"
7874,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'field', 'tall', 'animal', 'standing', 'mammal', 'grassy', 'zebra']"
2173,1,9,10,10.0,"['grass', 'outdoor', 'field', 'standing', 'animal']"
4323,1,9,10,10.0,"['grass', 'sky', 'outdoor', 'field', 'animal', 'mammal', 'open']"
5702,1,9,10,10.0,"['outdoor', 'grass', 'animal', 'field', 'mammal', 'zebra']"
7990,1,9,10,10.0,"['zebra', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'grassy', 'open']"
2454,1,9,10,10.0,"['grass', 'zebra', 'outdoor', 'mammal', 'ground', 'animal', 'field', 'standing', 'dirt']"
4310,1,9,10,10.0,"['sky', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'open']"
4830,1,9,10,10.0,"['outdoor', 'sky', 'flying', 'airplane', 'transport', 'aircraft']"
2049,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'tall', 'standing', 'group', 'grassy', 'herd', 'wild']"
8184,1,9,10,10.0,"['grass', 'outdoor', 'animal']"
8186,1,9,10,10.0,"['animal', 'outdoor', 'ground', 'mammal']"
4304,1,9,10,10.0,"['grass', 'sky', 'outdoor', 'field', 'animal', 'mammal', 'open']"
633,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'zebra', 'field', 'animal', 'tall', 'standing', 'mammal', 'dry', 'grassy']"
4313,1,9,10,10.0,"['grass', 'sky', 'outdoor', 'animal', 'field', 'mammal', 'open']"
4785,1,9,10,10.0,"['sky', 'outdoor', 'flying', 'aircraft', 'transport']"
5693,1,9,10,10.0,['outdoor']
4746,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'field']"
4319,1,9,10,10.0,"['grass', 'sky', 'outdoor', 'field', 'animal', 'mammal', 'open']"
63,1,9,10,10.0,"['grass', 'outdoor', 'animal', 'mammal', 'standing', 'zebra', 'field']"
5070,1,9,10,10.0,"['grass', 'outdoor', 'tree', 'animal', 'mammal', 'field', 'zebra']"
7837,1,9,10,10.0,"['outdoor', 'zebra', 'grass', 'sky', 'tree', 'animal', 'field', 'standing', 'mammal', 'grassy']"
5134,1,9,10,10.0,"['zebra', 'outdoor', 'animal', 'standing', 'field', 'mammal']"
656,1,9,10,10.0,"['zebra', 'grass', 'outdoor', 'tree', 'animal', 'mammal', 'field', 'standing', 'group', 'herd', 'grassy', 'tall', 'wild']"
129,1,9,10,10.0,"['grass', 'zebra', 'outdoor', 'sky', 'mammal', 'animal', 'field', 'group', 'standing', 'grassy']"
5212,1,9,10,10.0,"['tree', 'outdoor', 'zebra', 'grass', 'mammal', 'animal', 'standing', 'field', 'tall']"
6660,1,9,10,10.0,"['grass', 'outdoor', 'animal', 'mammal', 'field']"
4324,1,9,10,10.0,"['sky', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'open']"
368,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing']"
4750,1,9,10,10.0,"['sky', 'outdoor', 'grass', 'ground', 'dirt', 'animal', 'walking', 'herd', 'mammal']"
5779,1,9,10,10.0,"['outdoor', 'grass']"
973,2,18,20,10.0,"['outdoor', 'grass', 'sky', 'tree']"
4732,1,9,10,10.0,"['grass', 'outdoor', 'animal', 'field', 'mammal']"
25,1,9,10,10.0,"['outdoor', 'grass', 'zebra', 'animal', 'sky', 'mammal', 'field', 'standing', 'open', 'tall']"
5145,1,9,10,10.0,"['zebra', 'outdoor', 'sky', 'grass', 'field', 'standing', 'animal', 'mammal', 'group', 'tall']"
2537,1,9,10,10.0,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'herd', 'group', 'standing', 'wild', 'grassy']"
8163,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'grassy', 'dry']"
3092,1,9,10,10.0,"['grass', 'outdoor', 'field', 'animal', 'mammal', 'grassy']"
8349,4,36,40,10.0,"['tree', 'outdoor', 'giraffe', 'animal', 'mammal', 'standing']"
7331,1,9,10,10.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'dry']"
102,1,9,10,10.0,"['grass', 'outdoor', 'field', 'animal', 'grassy', 'bird', 'tall']"
648,1,9,10,10.0,"['grass', 'zebra', 'outdoor', 'tree', 'mammal', 'animal', 'field', 'standing', 'group', 'herd', 'tall', 'grassy']"
8387,1,9,10,10.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'dry', 'tall', 'group']"
652,1,9,10,10.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'tree', 'mammal', 'grazing', 'tall', 'herd', 'standing', 'group']"
1024,1,9,10,10.0,"['zebra', 'outdoor', 'tree', 'grass', 'sky', 'animal', 'mammal', 'standing']"
7783,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'standing', 'mammal', 'tall', 'grassy', 'big cat', 'open']"
8333,1,9,10,10.0,"['outdoor', 'giraffe', 'grass', 'animal', 'mammal']"
1150,1,9,10,10.0,"['grass', 'sky', 'outdoor', 'field', 'grassy', 'open']"
4309,1,9,10,10.0,"['grass', 'sky', 'outdoor', 'field', 'animal', 'mammal', 'open']"
24,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'sky', 'standing', 'tall', 'open', 'grassy']"
716,1,9,10,10.0,"['zebra', 'ground', 'outdoor', 'animal', 'mammal', 'grass', 'standing', 'dirt']"
62,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing']"
713,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'zebra', 'field', 'animal', 'mammal', 'standing', 'grassy', 'tall', 'open']"
4767,1,9,10,10.0,"['grass', 'sky', 'outdoor', 'field', 'open']"
592,1,9,10,10.0,"['outdoor', 'sky', 'grass', 'field', 'animal', 'zebra', 'mammal']"
7270,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'tall']"
1243,1,9,10,10.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'mammal', 'animal', 'standing', 'grassy']"
651,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'standing', 'mammal', 'grassy', 'group']"
3404,3,27,30,10.0,"['grass', 'outdoor', 'field', 'animal', 'bird', 'grassy', 'standing', 'aquatic bird', 'green']"
7983,1,9,10,10.0,"['zebra', 'tree', 'grass', 'outdoor', 'mammal', 'animal', 'field', 'standing', 'tall']"
5450,2,18,20,10.0,"['grass', 'outdoor', 'sky', 'field', 'standing', 'grassy', 'green', 'open']"
4556,1,9,10,10.0,"['sky', 'outdoor', 'grass', 'field', 'animal', 'mammal', 'open']"
8579,1,9,10,10.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'standing', 'mammal', 'group', 'tall', 'dry', 'grassy']"
5466,1,9,10,10.0,"['grass', 'sky', 'outdoor', 'field', 'grassy', 'open', 'green']"
2645,1,9,10,10.0,"['outdoor', 'tree', 'grass', 'field', 'standing', 'bushes', 'mammal', 'tall', 'wild', 'dry']"
5039,1,9,10,10.0,"['zebra', 'grass', 'outdoor', 'mammal', 'animal', 'field', 'grazing', 'standing', 'eating', 'tall', 'dry']"
6186,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'dry', 'tall', 'grassy']"
5451,1,9,10,10.0,"['outdoor', 'grass', 'sky', 'field', 'tall']"
4974,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'mammal', 'animal', 'field', 'herd', 'tall', 'wild', 'group']"
5183,1,9,10,10.0,"['zebra', 'outdoor', 'grass', 'sky', 'animal', 'field', 'mammal', 'standing', 'group', 'dry']"
4929,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'mammal', 'tall', 'grassy', 'dry']"
5165,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'tree', 'field', 'tall', 'animal', 'standing', 'mammal', 'grassy', 'wild']"
5425,1,9,10,10.0,"['grass', 'outdoor', 'field', 'tree']"
4550,1,9,10,10.0,"['sky', 'outdoor', 'grass', 'field', 'open', 'mammal']"
4488,1,9,10,10.0,"['sky', 'outdoor', 'grass', 'field']"
8713,1,9,10,10.0,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'tall', 'mammal', 'group', 'herd', 'grassy', 'wild']"
5184,1,9,10,10.0,"['zebra', 'outdoor', 'sky', 'grass', 'animal', 'field', 'mammal', 'standing', 'group', 'open']"
9323,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'giraffe', 'field', 'animal', 'grassy', 'mammal', 'standing', 'open', 'wild']"
4946,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'mammal', 'standing', 'field']"
952,2,18,20,10.0,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'tall', 'standing', 'group', 'grassy']"
5160,1,9,10,10.0,"['outdoor', 'tree', 'grass', 'animal', 'sky', 'mammal', 'field', 'zebra']"
5379,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'field', 'standing', 'grassy', 'open']"
3458,1,9,10,10.0,"['grass', 'outdoor', 'field', 'animal', 'grassy', 'bird', 'green', 'open', 'ostrich']"
7741,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'standing', 'field', 'group', 'tall', 'mammal']"
3231,1,9,10,10.0,"['outdoor', 'animal', 'mammal', 'grass', 'tree', 'standing', 'field']"
4072,1,9,10,10.0,"['outdoor', 'sky', 'tree', 'plant']"
4371,1,9,10,10.0,"['outdoor', 'grass', 'sky', 'tree', 'field', 'tall', 'plant', 'grassy']"
4759,1,9,10,10.0,"['grass', 'sky', 'outdoor', 'field', 'animal', 'mammal', 'open']"
4649,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'running', 'mammal', 'herd', 'grassy', 'group']"
1148,1,9,10,10.0,['zebra']
1175,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'field', 'mammal', 'animal', 'tall', 'standing', 'zebra', 'group']"
9236,1,9,10,10.0,"['tree', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'herd', 'green', 'grassy']"
9258,1,9,10,10.0,"['grass', 'outdoor', 'field']"
5263,1,9,10,10.0,"['grass', 'outdoor', 'field', 'animal', 'mammal', 'grassy', 'open']"
464,1,9,10,10.0,"['outdoor', 'grass', 'tree', 'sky']"
738,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'sky', 'mammal', 'standing', 'grassy']"
884,1,9,10,10.0,"['tree', 'giraffe', 'outdoor', 'sky', 'grass', 'standing', 'animal', 'field', 'mammal', 'zebra']"
1273,1,9,10,10.0,"['outdoor', 'tree', 'animal', 'bird', 'bird of prey']"
659,1,9,10,10.0,"['zebra', 'grass', 'outdoor', 'mammal', 'tree', 'animal', 'field', 'standing', 'group', 'herd', 'grassy', 'tall', 'wild']"
2793,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'open', 'group', 'grassy']"
7634,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'field', 'tall', 'grassy']"
6828,1,9,10,10.0,"['outdoor', 'sky', 'grass']"
1176,1,9,10,10.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'standing', 'tall', 'herd', 'group', 'grassy', 'open']"
6708,1,9,10,10.0,"['grass', 'outdoor', 'field', 'animal', 'mammal', 'mountain', 'zebra', 'grassy']"
9065,1,9,10,10.0,"['grass', 'outdoor', 'field', 'mammal', 'animal', 'antelope', 'mountain', 'grassy', 'group', 'tall', 'wild']"
3854,1,9,10,10.0,"['grass', 'sky', 'outdoor', 'field', 'dry']"
1172,1,9,10,10.0,"['outdoor', 'tree', 'sky', 'grass', 'animal', 'mammal', 'standing', 'zebra']"
4489,1,9,10,10.0,"['sky', 'outdoor', 'grass', 'field']"
46,1,9,10,10.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'dry']"
7592,1,9,10,10.0,"['grass', 'outdoor', 'field', 'animal', 'mammal', 'brown', 'tall', 'grassy']"
6704,1,9,10,10.0,"['zebra', 'grass', 'outdoor', 'field', 'animal', 'mammal', 'green', 'grassy']"
907,1,9,10,10.0,"['outdoor', 'grass', 'sky', 'tree', 'field', 'standing', 'tall']"
6706,1,9,10,10.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grassy']"
460,1,9,10,10.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'grassy']"
1161,1,9,10,10.0,"['grass', 'outdoor', 'sky', 'zebra', 'standing', 'field', 'animal', 'mammal', 'tall', 'grassy', 'group']"
1155,1,9,10,10.0,"['grass', 'outdoor', 'standing', 'field', 'tall']"
8348,2,27,29,6.896551724137931,"['giraffe', 'tree', 'outdoor', 'animal', 'standing', 'mammal']"
4940,1,19,20,5.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'standing', 'mammal', 'group', 'tall', 'dry', 'grassy']"
979,1,19,20,5.0,"['outdoor', 'tree', 'giraffe', 'sky', 'grass', 'field', 'grassy']"
4922,1,19,20,5.0,"['zebra', 'grass', 'outdoor', 'field', 'sky', 'animal', 'tall', 'mammal', 'standing', 'dry', 'group']"
3240,1,19,20,5.0,"['grass', 'outdoor', 'zebra', 'tree', 'animal', 'mammal', 'field', 'standing', 'tall']"
4993,1,19,20,5.0,"['grass', 'outdoor', 'sky', 'elephant', 'walking', 'field', 'tall']"
5704,1,19,20,5.0,"['grass', 'outdoor', 'field', 'tall', 'standing', 'dry', 'plant', 'mammal']"
5238,1,19,20,5.0,"['grass', 'outdoor', 'giraffe', 'animal', 'mammal', 'field', 'tall', 'standing', 'walking', 'grassy', 'dry']"
503,1,27,28,3.5714285714285716,"['grass', 'outdoor', 'sky', 'field']"
5734,0,20,20,0.0,"['outdoor', 'grass', 'animal', 'mammal', 'field']"
3326,0,10,10,0.0,"['grass', 'outdoor', 'animal', 'field', 'hoopoe']"
1173,0,10,10,0.0,"['sky', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'herd', 'tall', 'zebra']"
525,0,10,10,0.0,"['tree', 'animal', 'grass', 'outdoor', 'mammal']"
5781,0,10,10,0.0,"['outdoor', 'animal', 'mammal']"
3229,0,10,10,0.0,"['grass', 'zebra', 'outdoor', 'tree', 'mammal', 'animal', 'field', 'standing', 'wild']"
4923,0,10,10,0.0,"['zebra', 'grass', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'tall', 'standing', 'group', 'dry', 'grassy', 'open']"
619,0,20,20,0.0,"['outdoor', 'grass', 'sky', 'field', 'mammal']"
3222,0,9,9,0.0,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'tall']"
5692,0,20,20,0.0,"['outdoor', 'grass', 'mountain']"
4345,0,10,10,0.0,"['tree', 'outdoor', 'plant']"
4763,0,10,10,0.0,"['grass', 'outdoor', 'sky', 'field', 'open']"
5717,0,20,20,0.0,"['grass', 'outdoor', 'field', 'animal', 'tall']"
7878,0,10,10,0.0,"['grass', 'outdoor', 'tree', 'zebra', 'sky', 'field', 'standing', 'mammal', 'animal', 'grassy', 'group']"
6217,0,10,10,0.0,"['outdoor', 'grass', 'sky', 'animal', 'field', 'mammal', 'zebra', 'open']"
6218,0,10,10,0.0,"['outdoor', 'sky', 'grass', 'animal', 'field', 'mammal', 'zebra', 'open']"
3320,0,10,10,0.0,"['tree', 'grass', 'outdoor', 'giraffe', 'animal', 'field', 'green']"
6238,0,10,10,0.0,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'dry', 'standing']"
6244,0,10,10,0.0,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'sky', 'mammal', 'open', 'grassy', 'tall']"
5697,0,9,9,0.0,"['grass', 'outdoor', 'field', 'tall', 'mammal', 'dry']"
809,0,10,10,0.0,"['abstract', 'blur']"
8549,0,10,10,0.0,"['grass', 'outdoor', 'zebra', 'animal', 'sky', 'field', 'tall', 'mammal', 'brown', 'dry', 'standing', 'group', 'grassy']"
2718,0,9,9,0.0,"['grass', 'outdoor', 'animal', 'field', 'mammal', 'grassy']"
660,0,9,9,0.0,"['zebra', 'grass', 'outdoor', 'tree', 'field', 'animal', 'mammal', 'antelope', 'standing', 'group', 'herd', 'wild', 'tall', 'grassy']"
487,0,9,9,0.0,"['grass', 'outdoor', 'water', 'bird', 'animal', 'river', 'standing', 'aquatic bird']"
7752,0,8,8,0.0,"['grass', 'outdoor', 'sky', 'field', 'tall', 'plant', 'grassy']"
5482,0,10,10,0.0,"['mirror', 'car', 'car mirror', 'outdoor', 'grass', 'hanging', 'reflection', 'head', 'see']"
7751,0,9,9,0.0,"['grass', 'outdoor', 'sky', 'field', 'standing', 'tall', 'grassy']"
3236,0,10,10,0.0,"['zebra', 'tree', 'outdoor', 'grass', 'animal', 'mammal', 'field', 'standing']"
5446,0,10,10,0.0,"['grass', 'outdoor', 'sky', 'field', 'grassy']"
4938,0,10,10,0.0,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'grassy', 'standing', 'walking', 'group', 'open', 'wild', 'plain']"
4939,0,10,10,0.0,"['grass', 'outdoor', 'sky', 'animal', 'field', 'standing', 'mammal', 'tall', 'zebra']"
3241,0,10,10,0.0,"['tree', 'outdoor', 'zebra', 'animal', 'mammal', 'grass', 'standing', 'forest']"
6565,0,10,10,0.0,"['zebra', 'grass', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'standing', 'grassy', 'tall']"
1342,0,8,8,0.0,"['outdoor', 'grass', 'tree', 'field']"
5364,0,10,10,0.0,"['grass', 'outdoor', 'sky', 'field', 'dry', 'open']"
1298,0,8,8,0.0,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'mammal', 'animal', 'standing', 'herd', 'group', 'grassy', 'open']"
3273,0,10,10,0.0,[None]
1270,0,10,10,0.0,"['outdoor', 'sky', 'flying', 'animal', 'bird', 'bird of prey']"
1268,0,10,10,0.0,"['tree', 'outdoor', 'nature']"
1265,0,10,10,0.0,"['grass', 'outdoor']"
1264,0,10,10,0.0,"['tree', 'outdoor']"
5778,0,10,10,0.0,"['outdoor', 'tree', 'grass', 'mammal']"
3142,0,10,10,0.0,"['grass', 'outdoor', 'giraffe', 'sky', 'tree', 'animal', 'field', 'mammal', 'standing', 'green', 'grassy']"
3857,0,10,10,0.0,"['grass', 'sky', 'outdoor', 'field', 'grassy', 'dry', 'tall']"
9066,0,10,10,0.0,"['grass', 'outdoor', 'field']"
4745,0,10,10,0.0,"['sky', 'outdoor']"
981,0,10,10,0.0,"['grass', 'outdoor', 'sky', 'giraffe', 'tree', 'field', 'standing', 'mammal', 'tall', 'grassy']"
7404,0,10,10,0.0,"['grass', 'sky', 'outdoor', 'field', 'nature', 'group']"
982,0,10,10,0.0,"['outdoor', 'sky', 'grass', 'giraffe', 'field', 'standing', 'grassy']"
1081,0,10,10,0.0,"['outdoor', 'sky']"
972,0,10,10,0.0,"['grass', 'outdoor', 'sky', 'field', 'standing', 'plant', 'grassy', 'tall']"
1090,0,10,10,0.0,['outdoor']
743,0,10,10,0.0,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'grassy', 'tall', 'dry']"
7340,0,10,10,0.0,"['grass', 'zebra', 'outdoor', 'field', 'animal', 'grazing', 'mammal', 'standing', 'eating', 'dry']"
